300 44850
255 205 88
58 245 64
125 161 8
111 101 40
224 186 1
67 25 42
109 181 11
259 62 90
251 19 47
81 278 97
204 169 13
55 75 30
48 185 11
10 144 26
299 147 97
98 228 75
248 22 5
299 278 74
276 96 62
228 151 38
297 260 67
93 110 47
168 5 29
228 5 51
57 267 22
114 295 18
75 276 21
164 285 72
257 254 46
275 100 56
221 268 13
1 248 70
103 32 26
183 141 45
226 82 17
147 247 54
70 85 12
203 94 18
100 121 18
120 96 86
15 135 63
219 118 100
73 188 37
236 143 84
105 243 5
75 51 100
12 223 49
250 112 1
271 179 36
134 91 81
206 239 58
295 227 54
178 84 97
234 211 100
86 224 23
34 226 36
234 197 67
21 31 58
101 35 5
152 290 71
21 197 62
84 122 25
32 108 37
84 194 13
93 214 88
112 236 72
169 37 7
225 242 49
95 15 98
256 198 42
96 34 16
73 67 25
209 203 19
73 209 48
150 167 98
273 88 88
79 14 82
280 109 49
77 118 48
34 287 1
58 248 4
176 236 73
289 139 40
39 112 28
259 224 56
107 1 74
206 172 40
288 259 80
240 17 28
96 46 54
161 274 90
33 264 81
3 233 38
197 192 62
4 51 15
177 10 88
68 298 47
247 290 16
127 86 15
80 299 89
269 84 5
50 208 60
295 264 93
132 161 85
245 217 89
111 94 99
98 162 49
96 162 91
112 289 78
226 69 29
66 90 14
171 192 74
30 187 38
123 71 51
159 68 68
299 180 14
149 30 29
297 127 91
188 291 32
297 35 43
162 258 88
236 289 75
261 224 30
162 131 17
114 180 4
208 43 63
195 279 4
122 56 68
290 280 70
289 241 95
226 213 35
125 127 18
196 201 41
58 149 72
13 23 29
80 195 13
275 237 93
244 226 86
296 99 8
13 92 1
263 41 55
203 151 56
227 165 79
7 245 26
9 32 9
9 47 50
15 250 1
170 229 18
100 236 64
81 225 17
170 294 39
286 296 57
150 5 41
210 66 88
259 82 91
211 252 72
29 53 61
144 30 21
231 70 45
288 203 22
150 14 22
4 72 58
20 43 36
41 299 62
161 141 27
277 44 41
98 235 66
7 190 48
229 134 28
8 138 100
147 89 44
273 66 40
113 217 27
230 255 45
182 244 69
10 252 59
19 254 34
116 126 94
156 291 11
182 274 66
278 257 80
212 139 24
32 149 77
42 111 99
114 79 20
72 98 26
232 140 57
87 282 74
104 261 31
84 225 71
59 258 20
287 52 83
286 167 63
157 291 13
282 249 85
12 234 77
67 151 7
293 255 20
123 91 46
93 203 56
265 190 8
247 228 27
274 119 20
158 183 54
110 223 69
268 216 24
88 39 68
240 202 13
47 201 42
126 263 79
186 243 13
54 263 29
229 51 20
248 236 5
35 276 61
128 102 24
108 213 60
42 134 93
131 20 88
143 126 51
123 56 55
142 56 43
257 14 100
69 142 2
156 9 65
15 51 52
7 234 72
46 129 99
49 252 7
155 94 63
197 193 42
220 203 56
275 273 60
92 289 63
43 48 97
14 147 26
164 196 78
137 0 70
78 273 73
34 244 97
183 17 14
233 292 40
44 84 29
206 179 29
2 246 76
227 110 24
156 285 27
180 122 80
21 222 66
35 207 11
126 252 47
34 161 73
62 140 35
37 49 20
64 229 94
247 255 33
243 276 7
9 63 15
117 147 77
243 182 90
15 296 83
2 85 32
221 149 61
61 291 50
145 287 26
152 48 42
154 47 61
267 75 48
179 142 44
273 203 36
22 100 75
99 4 23
240 122 42
23 158 30
253 23 62
117 177 62
29 265 63
26 284 38
169 188 35
156 210 88
130 9 92
145 25 73
226 30 48
163 6 78
71 9 91
58 139 53
49 43 55
240 166 10
287 154 9
264 107 89
235 276 31
127 160 84
260 283 93
250 41 32
54 143 75
108 58 15
108 2 96
148 11 19
225 126 59
109 86 43
85 143 79
159 3 38
226 243 36
107 291 74
193 0 40
163 247 38
109 173 16
214 87 95
149 172 90
228 84 93
65 10 88
252 169 80
178 167 84
105 61 36
96 224 84
105 221 3
94 201 87
126 271 18
157 201 85
92 6 46
18 246 71
160 205 43
90 62 16
192 156 18
130 47 36
231 226 67
29 253 74
103 164 67
85 95 23
227 185 85
94 129 94
111 11 41
199 89 66
257 36 100
217 267 26
108 99 47
26 114 82
190 199 77
249 273 95
42 136 6
182 35 47
299 293 83
250 210 2
127 145 99
4 31 17
37 273 68
113 38 47
178 287 72
72 29 60
29 263 96
75 14 41
162 156 88
278 193 61
45 58 51
43 236 38
66 60 19
121 216 48
61 125 12
166 210 16
53 240 10
265 38 20
216 81 9
153 200 21
224 126 63
257 299 79
5 112 57
16 127 45
223 189 93
282 107 56
58 177 34
278 93 68
258 275 46
120 232 45
207 6 36
295 211 32
202 108 44
298 219 21
183 197 67
202 135 18
121 93 93
218 266 77
262 165 15
257 175 50
181 170 13
207 123 92
98 13 76
167 186 22
211 105 88
187 119 5
101 290 29
73 299 4
222 181 26
86 197 51
59 157 26
2 237 85
143 87 50
170 6 36
291 217 41
186 258 3
14 31 2
69 6 35
295 92 33
45 203 90
271 206 79
7 49 18
108 219 24
136 145 97
48 32 7
2 46 39
255 168 97
174 260 45
115 283 3
62 150 23
137 246 38
170 85 97
210 259 10
206 126 93
108 223 88
111 37 38
106 229 56
273 13 92
239 287 36
121 119 33
130 26 11
174 186 35
251 136 47
8 18 83
115 43 96
198 58 90
295 246 26
218 197 62
118 195 44
200 11 87
48 170 22
226 130 9
89 81 19
30 242 3
157 237 49
283 155 46
296 224 82
164 294 40
276 277 26
234 126 32
136 35 69
285 70 76
30 119 100
263 40 94
144 257 89
283 160 83
45 188 60
122 44 15
250 130 77
170 115 47
49 213 7
143 57 16
165 190 64
77 12 60
243 43 20
206 62 14
46 65 96
222 287 12
259 265 30
286 182 20
201 259 84
160 255 27
231 213 42
296 259 59
192 234 46
255 155 84
194 38 53
230 49 70
59 36 52
130 289 64
214 150 71
40 133 84
33 130 43
143 22 29
24 297 78
194 191 68
98 122 17
70 64 95
133 278 97
203 70 30
181 247 34
109 188 15
245 212 12
222 158 4
157 275 11
114 46 75
8 231 53
104 187 24
145 6 79
245 113 84
208 35 43
63 128 51
40 285 27
3 99 25
277 159 56
282 263 43
5 49 69
236 246 27
114 28 95
69 234 95
11 49 23
13 142 9
239 145 60
15 122 20
165 161 36
212 264 63
158 249 88
166 18 74
260 81 24
183 95 18
143 86 63
254 102 37
225 125 42
43 50 70
182 268 41
256 281 74
131 216 69
148 59 56
46 291 35
239 203 77
46 150 57
250 131 1
170 226 4
39 109 72
31 117 5
105 248 21
141 256 89
127 248 44
104 294 94
112 296 78
13 166 4
68 205 65
91 289 82
96 94 30
16 119 78
197 293 97
285 121 97
25 141 39
158 274 62
22 66 51
56 214 97
115 30 21
154 227 14
202 264 87
250 44 16
292 122 58
82 224 64
286 134 91
200 209 9
50 265 23
47 2 5
215 169 88
235 76 67
0 30 84
239 281 80
154 273 2
279 94 13
129 97 91
203 196 46
259 111 15
165 150 74
248 141 55
179 48 80
181 11 88
159 290 83
271 11 29
97 192 26
187 95 74
32 107 85
99 205 35
241 122 38
114 122 79
268 2 79
200 183 91
187 42 33
202 162 89
1 134 44
13 289 46
243 10 48
222 210 31
264 149 25
296 171 91
185 252 55
21 5 90
16 95 75
291 84 92
36 249 64
119 213 65
185 106 61
290 291 14
185 132 14
160 101 85
4 229 49
257 18 98
172 137 64
285 8 80
50 204 96
68 90 29
191 120 4
239 77 22
288 2 11
3 239 43
42 71 16
222 57 18
151 227 33
228 109 35
211 101 28
134 101 46
159 195 17
274 118 74
128 194 24
166 175 84
154 86 37
81 92 71
276 106 25
19 292 26
64 152 22
158 22 61
11 150 8
87 134 82
272 53 10
7 207 48
143 41 40
166 17 46
190 88 91
16 152 43
37 137 21
195 146 80
22 129 38
12 145 43
154 234 80
227 162 76
21 251 36
18 198 82
97 127 53
257 228 94
158 250 76
290 221 8
21 148 22
297 222 25
17 89 51
121 70 69
157 203 52
78 262 69
150 252 91
131 74 61
55 158 53
230 176 42
76 43 42
35 155 72
25 38 46
238 145 5
90 76 33
71 257 62
150 33 57
60 143 99
206 81 97
262 171 73
246 203 82
279 51 92
282 74 99
47 134 92
67 94 19
0 73 70
143 239 79
102 27 40
21 61 14
271 297 30
39 146 6
189 192 40
222 11 59
222 174 3
279 28 82
219 101 43
284 73 93
165 164 91
222 61 88
113 2 80
152 158 91
37 133 2
48 277 8
297 199 34
51 230 14
184 149 67
79 186 40
113 274 70
252 139 72
231 292 83
221 81 16
274 129 93
233 179 44
66 282 74
31 167 76
289 21 65
44 134 91
213 86 31
137 69 23
219 290 56
186 16 86
130 249 17
273 15 99
73 195 64
286 184 37
71 31 30
201 188 88
38 18 37
54 43 4
104 142 2
22 267 98
237 6 34
174 257 15
257 22 41
286 19 44
58 272 84
145 62 3
182 168 98
88 232 18
173 158 75
149 112 99
89 98 71
84 156 95
268 54 58
219 25 51
163 16 98
74 156 83
291 30 41
217 270 96
44 260 59
66 97 67
60 65 21
169 39 9
147 10 87
129 42 94
269 259 16
228 149 47
238 215 44
105 27 61
77 197 100
24 193 36
34 243 90
49 12 95
235 240 96
82 179 11
25 36 90
138 165 87
99 279 29
222 151 43
51 186 38
86 223 42
181 57 73
243 82 9
33 220 27
71 210 30
206 9 62
234 196 72
148 274 61
237 166 49
80 186 29
104 182 63
165 267 36
220 296 59
52 37 78
287 175 19
35 213 24
58 293 10
138 150 44
240 106 2
195 212 29
2 16 18
280 243 3
283 231 78
38 267 39
281 72 54
192 12 60
242 297 3
222 51 19
194 67 46
23 220 16
66 249 45
93 268 37
47 212 50
158 209 3
150 126 4
269 66 87
83 260 6
180 35 79
240 257 67
256 50 35
292 149 100
93 8 9
296 56 13
2 280 58
46 295 5
224 42 7
103 282 16
269 290 67
156 283 68
7 128 76
67 124 85
19 126 76
176 267 91
45 14 38
8 146 15
23 115 5
109 30 69
136 98 93
67 201 96
21 227 72
1 235 18
67 259 85
71 152 9
111 261 91
279 98 41
23 70 71
192 138 72
253 169 27
282 190 55
22 10 53
18 245 67
172 139 30
295 78 14
248 84 83
74 66 26
180 223 21
26 155 18
150 187 39
57 112 78
138 108 8
252 108 92
211 115 33
132 89 30
232 99 64
46 249 51
84 167 39
121 277 4
50 115 64
201 54 6
163 265 73
177 264 30
266 196 29
229 294 78
79 78 97
169 200 74
58 14 67
216 229 33
188 276 34
2 205 99
231 171 47
11 100 42
162 277 75
203 217 87
115 27 53
199 186 16
297 117 88
96 180 40
137 220 24
8 208 29
132 70 58
258 25 75
144 141 3
97 223 98
30 289 82
240 188 68
95 34 17
109 283 46
137 115 68
169 270 87
223 67 10
102 90 91
106 293 15
275 279 90
11 89 74
8 226 89
207 266 52
118 42 43
8 212 93
189 70 86
155 45 66
45 109 55
218 169 81
258 297 55
20 218 98
104 177 16
7 45 56
60 215 98
254 224 62
47 165 32
249 117 91
103 35 60
291 223 6
6 282 3
261 94 19
219 148 12
3 32 84
184 34 2
226 189 89
137 125 35
46 119 54
283 169 11
155 141 7
96 51 25
197 29 15
124 265 12
177 191 22
124 167 15
82 69 79
240 181 47
131 277 50
169 116 99
161 240 64
272 169 56
245 126 82
88 145 94
61 22 14
227 156 83
205 97 64
51 228 94
1 283 20
230 14 28
93 286 97
200 283 23
227 132 43
140 111 99
174 17 96
283 121 60
142 135 79
69 229 17
218 129 100
192 11 72
205 6 37
52 148 9
128 131 83
187 37 88
129 53 53
197 271 82
196 215 46
19 228 37
27 134 20
146 91 78
34 144 26
94 272 9
276 211 99
39 243 35
191 140 6
224 88 22
21 160 2
109 187 88
29 85 80
58 171 76
236 17 100
94 110 73
258 92 56
116 16 96
189 90 56
242 199 95
129 280 32
35 275 21
234 271 67
44 66 77
268 242 78
135 252 70
142 68 86
238 9 28
193 251 28
88 133 60
171 45 99
126 81 26
98 67 50
64 164 16
238 162 83
3 46 96
182 186 81
292 183 59
218 97 95
285 289 79
294 158 99
38 224 66
181 279 12
276 161 98
8 254 8
34 246 43
192 216 25
222 186 22
116 172 64
195 166 22
45 122 23
58 212 47
224 94 26
187 122 39
37 131 93
244 217 40
86 161 8
262 84 94
236 200 18
199 147 85
94 3 72
40 227 18
207 152 23
0 148 92
91 234 54
161 84 38
197 156 83
55 3 86
178 95 66
187 20 37
161 72 85
53 163 71
158 13 20
47 109 57
188 22 41
177 219 50
59 274 53
297 153 100
162 0 65
18 154 26
212 111 100
261 229 41
262 288 68
214 37 73
65 251 73
30 197 13
67 131 14
176 201 20
253 42 84
292 254 95
191 174 46
5 97 16
224 63 5
296 129 57
121 211 6
185 278 38
17 160 33
100 204 39
43 12 1
270 18 99
189 43 95
192 99 43
130 116 3
215 268 7
253 14 54
19 79 37
269 264 31
34 206 26
34 258 91
170 150 90
272 253 92
277 224 2
31 264 98
114 298 56
239 227 63
71 236 24
13 200 9
200 38 15
277 94 50
26 208 100
33 148 80
195 129 94
68 252 30
144 17 82
252 140 48
69 80 68
154 109 15
255 135 23
54 168 23
133 115 4
226 184 9
7 28 26
288 32 18
224 176 46
129 245 78
148 151 87
262 106 74
11 294 9
115 273 45
275 32 73
170 160 55
31 137 32
276 266 29
53 166 81
64 218 100
57 229 95
218 96 20
262 71 52
87 224 77
229 154 93
290 251 92
276 125 92
122 43 88
241 5 12
144 92 36
132 278 73
42 268 24
186 197 91
247 225 68
238 99 11
41 236 13
176 161 2
15 11 9
28 143 88
52 186 8
275 72 57
17 19 34
185 10 33
147 140 25
129 266 51
169 33 62
277 113 6
116 165 92
276 192 16
84 210 87
2 294 89
244 90 31
120 140 83
182 169 48
139 38 14
197 150 68
235 20 15
284 75 10
46 50 14
276 172 85
259 227 98
158 66 88
223 48 54
129 297 57
48 232 77
63 268 4
124 193 10
96 192 30
24 203 57
173 114 75
14 218 72
170 267 56
99 82 25
102 258 18
264 5 9
88 289 24
70 223 28
67 212 65
23 63 47
247 218 5
116 182 62
299 17 44
295 54 48
84 176 23
263 221 13
9 288 78
290 154 51
268 154 20
264 225 29
95 57 12
270 20 33
134 81 73
211 207 89
104 179 51
162 7 30
207 49 36
128 282 68
156 282 88
291 78 97
2 48 18
10 146 6
98 250 37
249 164 97
30 71 46
265 80 16
107 208 50
174 117 33
179 96 97
129 106 43
287 257 45
171 236 85
69 253 66
284 112 26
234 38 43
166 252 51
228 66 13
90 245 61
238 126 20
233 165 77
177 241 83
90 164 71
75 233 76
192 218 89
217 204 27
112 122 31
58 115 38
186 45 79
168 135 96
190 210 29
218 102 99
6 72 55
15 298 79
263 277 23
229 27 73
192 77 16
272 295 19
271 53 43
232 268 55
107 125 24
164 54 51
88 272 17
111 13 81
126 286 76
296 9 29
290 286 18
293 25 91
22 48 22
224 136 94
93 194 16
96 57 29
3 284 24
131 275 11
0 91 3
122 136 28
212 87 60
200 138 49
246 231 43
189 255 89
4 258 73
179 141 48
41 141 92
283 108 81
142 8 19
190 254 50
237 257 84
225 13 94
249 192 35
249 286 77
71 153 21
190 136 29
223 31 90
143 158 64
23 95 21
159 72 86
252 74 30
159 238 52
231 181 88
112 156 19
53 197 93
248 92 3
263 168 99
235 27 23
220 31 49
117 37 91
15 196 82
118 180 63
5 292 19
276 45 68
22 9 81
272 244 60
47 217 91
195 67 62
119 236 99
209 251 48
4 127 24
174 155 69
294 127 66
258 201 27
90 174 72
191 168 8
3 1 48
202 291 69
281 48 48
104 274 55
24 268 82
31 209 3
85 68 44
84 22 87
205 3 87
152 159 62
59 235 82
27 97 29
136 188 99
270 271 8
273 61 73
67 198 42
162 283 64
187 92 31
100 151 19
33 296 48
193 23 45
174 160 85
172 182 8
131 207 69
103 274 67
183 128 35
213 280 38
283 13 34
226 133 70
62 5 4
37 291 38
156 188 27
237 100 80
274 84 45
169 93 37
93 25 82
204 114 74
42 22 14
120 32 66
139 135 1
286 72 53
217 98 37
161 210 4
65 79 49
153 269 56
5 113 70
83 124 89
135 162 13
288 79 12
276 241 22
131 6 54
79 211 75
235 210 90
167 243 10
266 248 75
88 219 61
241 54 85
94 230 27
57 258 20
184 221 90
158 208 52
248 76 47
109 94 96
83 182 67
180 210 63
179 56 45
257 114 4
277 45 94
95 139 24
99 139 52
158 179 57
138 52 89
241 29 86
186 135 67
0 283 59
75 134 98
278 179 99
208 134 14
16 213 78
108 97 24
49 38 53
34 224 41
263 104 10
12 134 41
10 110 65
144 18 52
210 34 17
139 68 76
110 229 73
238 12 39
230 117 16
107 155 69
123 0 39
274 262 26
91 153 46
218 263 75
91 149 53
53 140 18
259 276 68
82 94 61
287 253 16
55 77 68
216 165 51
191 8 52
195 113 92
99 116 91
93 45 68
94 214 22
281 131 39
183 74 47
234 269 12
140 85 38
130 151 89
56 174 24
223 287 16
19 115 13
9 298 39
7 284 9
118 162 95
87 2 80
225 132 83
13 99 64
91 155 90
163 252 31
127 261 81
226 86 28
220 226 30
51 203 15
85 216 66
137 25 56
166 159 37
81 74 89
111 201 2
243 119 70
8 97 9
287 69 35
268 120 38
134 205 6
99 105 17
24 295 42
79 213 1
68 295 27
256 158 81
79 162 50
73 169 40
225 63 63
77 131 10
4 139 69
184 49 23
235 181 85
84 20 86
142 124 71
48 107 54
197 84 69
12 162 100
121 218 92
141 154 93
291 127 49
205 21 73
27 70 81
133 267 65
244 46 51
288 10 93
214 9 19
212 194 52
152 194 100
125 222 22
257 107 90
0 157 25
168 28 31
97 109 100
19 66 7
260 292 15
232 296 29
110 48 86
86 251 84
119 115 72
61 283 52
291 281 85
168 79 94
225 110 57
240 94 53
5 42 57
289 166 55
84 38 23
8 99 6
259 142 40
143 11 19
1 256 31
157 248 77
61 168 34
21 214 47
176 299 85
250 7 36
7 18 78
46 162 41
216 103 72
236 104 80
118 13 80
95 126 100
80 191 73
159 213 40
105 141 39
141 91 98
276 150 68
254 197 30
46 165 85
117 154 41
248 272 54
27 119 32
251 111 89
90 268 30
280 110 73
229 86 23
196 92 72
78 139 38
62 8 92
203 9 16
108 88 88
192 167 39
115 118 2
3 260 71
256 221 71
278 169 16
250 299 7
139 114 15
197 177 65
84 121 32
224 43 62
246 127 54
130 83 27
274 255 62
288 137 31
64 34 60
280 119 34
11 42 22
212 18 66
73 17 93
197 99 37
57 79 8
90 142 50
163 54 21
228 179 90
201 65 90
53 75 5
70 290 40
172 188 91
60 297 22
230 104 58
16 199 53
58 11 50
179 131 89
194 53 43
15 94 26
15 77 30
198 8 87
297 29 44
118 207 19
282 275 70
83 265 13
266 227 13
273 167 38
111 118 46
193 233 34
64 216 10
133 2 44
214 86 61
8 123 96
249 148 15
31 61 100
243 71 54
252 204 56
160 102 56
84 7 62
31 256 10
146 295 22
130 78 35
230 288 42
67 232 13
120 236 70
69 196 95
176 28 93
214 165 52
45 259 23
186 26 7
151 146 43
72 21 79
164 142 75
110 70 56
6 61 69
266 198 16
273 109 93
6 154 4
80 92 30
86 295 76
81 119 49
59 35 44
286 145 14
241 200 51
113 258 12
233 224 63
92 255 78
295 88 22
51 7 89
295 105 22
274 144 56
136 45 57
159 189 65
88 185 53
162 161 79
231 265 87
171 217 6
95 212 63
269 72 61
74 58 68
38 158 55
2 298 92
106 160 5
84 91 70
122 263 87
293 131 24
53 174 7
296 133 16
166 225 72
257 83 85
262 220 76
283 94 91
170 126 54
20 119 37
285 258 72
34 134 33
218 148 53
288 53 74
141 126 93
177 121 18
154 46 69
2 83 27
74 146 56
123 180 90
8 95 21
207 83 27
180 276 53
24 206 26
181 7 35
215 256 13
56 211 63
217 178 46
143 110 23
247 187 81
173 229 31
277 275 42
244 254 31
56 10 95
71 55 66
181 25 97
100 168 46
280 93 27
10 171 21
45 148 49
138 159 88
289 283 61
107 164 86
155 42 6
111 123 19
137 186 90
158 121 50
239 30 17
92 71 52
104 178 16
89 33 59
294 99 54
120 210 77
180 57 98
169 267 20
43 200 60
125 64 81
54 154 80
168 86 90
237 78 26
189 296 92
26 158 37
249 283 81
271 108 45
203 162 52
235 83 38
76 101 98
184 38 77
162 80 34
196 62 35
182 251 31
173 30 90
62 31 73
142 55 33
279 21 84
177 258 22
205 120 54
73 250 20
55 176 2
144 238 86
268 132 41
100 13 49
82 293 70
165 222 28
286 179 100
291 17 68
59 142 19
117 115 69
109 68 93
112 168 58
60 2 3
81 167 25
212 196 74
250 87 18
296 71 13
32 241 80
44 214 68
254 26 70
156 160 89
33 273 94
150 263 61
162 47 54
93 248 56
40 44 23
180 207 61
268 292 34
13 80 20
204 227 5
205 292 68
58 85 68
65 178 12
287 137 63
148 38 14
282 52 46
1 59 92
37 15 71
93 60 49
113 17 93
180 127 30
247 193 8
110 232 98
145 69 58
258 51 62
204 104 73
266 100 19
91 279 43
276 270 68
62 121 66
150 39 53
103 57 53
73 219 85
170 11 64
240 262 19
152 57 49
208 260 40
260 115 49
164 188 69
100 111 80
263 76 94
267 16 56
86 203 85
216 55 42
264 27 90
290 170 100
189 130 12
128 90 80
177 6 20
197 106 31
228 121 59
221 88 75
176 226 31
212 142 38
5 106 65
146 148 87
97 38 17
159 44 23
275 121 11
205 85 54
294 91 12
59 289 13
97 87 51
266 148 69
293 199 13
115 241 86
111 242 31
247 269 5
257 226 90
162 220 33
174 31 23
86 181 10
189 232 95
26 95 89
108 42 10
64 51 88
54 214 8
186 140 92
60 278 73
130 126 95
31 203 12
184 144 96
30 222 91
170 30 85
279 95 88
66 201 2
125 87 94
111 52 17
269 19 16
64 101 38
6 271 20
129 68 68
183 194 8
76 162 8
248 155 29
289 266 81
105 124 17
176 93 88
91 209 42
228 215 13
182 270 30
41 98 93
48 98 100
276 88 18
9 193 43
177 70 88
64 161 98
157 142 13
185 256 10
298 231 30
158 17 62
240 10 46
289 168 88
253 90 30
175 275 38
236 295 29
267 45 12
149 287 44
145 291 69
106 143 15
190 135 25
135 176 45
103 5 62
240 294 58
20 261 3
32 110 43
75 239 75
178 136 66
298 295 62
85 46 56
119 201 13
181 193 7
290 266 21
144 298 83
13 3 11
139 65 43
188 205 15
113 290 13
84 95 60
191 85 78
11 229 76
267 281 8
78 11 61
235 203 78
278 91 83
144 256 26
274 12 35
85 203 20
162 266 1
289 12 21
248 161 66
60 97 21
237 75 12
72 271 20
288 55 60
122 140 16
45 292 46
18 286 78
271 286 39
288 47 88
260 36 15
42 109 67
41 149 22
1 23 63
268 168 66
201 214 10
147 284 96
66 48 82
220 32 31
6 74 92
225 116 42
146 169 65
77 38 100
34 113 43
116 180 91
297 286 100
267 206 32
97 265 58
88 242 26
281 88 95
198 101 32
231 178 23
282 117 60
17 152 74
111 20 6
202 70 92
236 186 67
193 26 9
65 206 51
197 189 81
119 223 99
278 292 3
3 103 23
208 57 45
151 110 34
53 98 20
219 44 99
81 180 13
183 77 54
163 248 77
13 279 21
15 282 24
90 243 34
234 94 96
168 147 95
39 119 39
143 32 34
7 267 64
112 130 64
88 144 43
108 211 78
284 1 21
217 236 67
12 104 67
206 143 86
196 81 89
1 276 73
50 148 70
208 97 78
109 50 67
275 115 23
41 73 19
278 270 52
166 271 28
129 60 13
216 134 51
145 223 85
76 84 87
294 59 2
69 153 28
287 183 98
38 102 21
148 187 27
84 15 11
123 61 23
203 117 11
56 258 80
47 155 5
120 153 85
147 290 100
9 113 14
283 89 44
110 293 14
173 197 21
37 22 46
246 78 56
29 143 64
175 263 18
259 162 8
24 207 62
119 70 7
32 295 5
153 84 27
50 31 6
206 8 84
216 90 79
49 276 57
208 139 33
180 215 92
241 35 62
100 67 9
182 271 77
39 177 85
74 93 75
252 25 92
286 214 28
277 208 63
199 164 3
144 46 26
120 138 55
231 217 26
75 63 52
258 55 53
185 84 13
35 23 36
60 196 74
66 53 38
165 36 55
42 163 70
46 110 39
88 6 83
1 206 10
97 86 9
222 152 14
259 69 2
214 112 66
283 210 76
174 294 97
201 135 10
263 109 49
63 68 9
55 251 4
179 296 33
34 250 68
43 213 29
25 103 10
237 292 60
270 234 27
64 289 78
169 54 100
53 88 2
72 131 15
52 243 11
272 20 15
181 257 59
92 280 93
296 215 57
202 241 52
103 14 36
217 19 62
258 43 26
126 40 12
167 40 16
34 45 23
169 262 42
230 109 66
287 119 61
152 277 8
219 103 100
30 214 37
108 134 77
75 216 19
258 171 78
200 154 40
274 29 88
273 111 54
190 99 57
261 83 7
76 42 79
145 11 78
255 188 37
109 203 99
293 229 81
32 203 44
285 265 16
179 3 91
115 165 94
265 210 24
189 227 96
256 52 3
123 233 72
126 121 69
170 238 72
209 192 20
10 71 75
0 238 92
194 203 54
69 101 96
294 298 28
48 122 62
139 170 25
81 90 40
256 90 30
99 36 34
153 157 87
148 56 29
175 102 27
216 122 1
226 172 3
134 262 36
49 266 34
287 167 90
215 42 45
193 297 48
272 41 15
216 227 77
3 243 90
127 44 9
160 31 76
297 192 68
166 84 53
149 6 51
57 30 44
271 298 23
199 2 67
241 181 63
249 93 95
176 146 93
145 144 85
112 40 75
97 206 12
201 56 18
103 113 100
46 137 98
268 36 52
186 277 85
247 154 77
239 0 21
176 164 13
113 266 28
229 167 30
79 136 67
67 275 75
296 222 29
72 214 81
57 244 11
276 58 78
55 188 99
247 170 67
277 1 55
95 283 29
190 50 57
16 99 79
297 171 45
277 216 87
226 273 32
66 56 30
116 55 52
282 84 5
36 179 89
217 122 91
203 187 62
248 217 30
134 143 55
258 98 64
243 249 56
48 38 87
188 7 9
130 132 52
120 35 39
33 283 8
214 170 4
68 239 36
238 90 54
60 85 55
215 185 45
2 125 52
262 256 84
113 128 72
204 213 55
211 127 77
114 195 69
102 170 19
293 220 98
192 242 9
95 204 65
79 70 45
150 274 58
256 237 85
285 104 32
223 146 66
35 139 87
232 238 27
15 130 69
276 226 25
192 57 95
237 207 21
194 215 11
31 200 67
62 205 25
16 128 71
109 267 40
171 50 93
37 113 50
131 62 46
125 49 1
33 91 37
50 179 10
166 211 80
10 248 93
59 109 26
289 292 89
242 91 46
178 141 78
240 168 18
21 34 30
100 96 30
45 207 40
170 249 84
110 136 21
184 16 53
190 158 10
142 30 43
219 270 11
88 291 97
117 144 45
147 241 52
38 111 1
221 222 37
193 106 6
255 45 16
7 187 98
211 246 64
59 116 8
3 15 49
155 105 13
53 69 94
268 76 39
283 84 78
80 285 36
252 249 34
116 8 2
123 12 17
124 219 22
236 278 1
266 27 46
259 295 23
297 30 59
161 115 45
295 231 54
296 107 18
238 219 67
166 207 21
212 167 69
86 216 99
44 191 14
91 52 30
36 47 13
41 96 72
110 213 55
64 94 15
57 260 75
78 172 94
198 10 10
62 198 54
191 286 53
55 27 1
281 235 18
207 51 64
73 109 24
202 299 16
107 242 2
112 298 29
212 77 18
247 17 56
10 91 17
33 290 8
281 183 97
292 285 35
124 47 77
202 169 37
136 278 77
121 154 24
297 279 35
223 184 58
278 6 60
144 280 60
79 262 71
229 219 14
217 107 44
93 229 99
68 278 30
271 128 54
130 259 68
266 146 49
10 75 69
223 292 28
36 44 7
208 79 87
88 55 8
8 30 52
87 1 42
96 69 1
128 35 87
105 72 31
263 213 9
81 174 88
119 65 86
251 205 41
210 213 24
213 1 25
155 36 66
168 216 1
254 73 73
136 37 39
244 170 65
184 41 82
169 292 88
260 274 55
206 129 43
171 3 33
123 39 2
35 205 58
136 0 11
89 186 87
16 171 48
292 42 2
26 217 41
227 45 93
155 132 98
20 246 79
130 66 79
132 207 65
76 255 76
177 25 87
217 4 85
9 160 17
237 145 25
145 160 98
61 130 89
265 207 96
40 82 95
48 229 29
284 238 89
1 49 14
4 153 86
246 298 98
96 59 29
184 24 88
280 117 70
278 164 1
66 165 51
31 96 37
276 247 53
104 183 77
191 215 46
112 42 25
103 70 69
256 188 86
106 219 34
284 38 38
25 14 37
177 170 20
27 271 22
83 127 44
22 131 67
160 168 5
68 210 53
41 293 80
84 297 63
73 211 36
139 71 56
244 220 1
11 201 85
92 270 47
197 11 40
76 148 89
91 267 79
294 41 90
236 291 92
10 200 2
64 211 55
0 56 25
198 5 89
89 133 89
56 271 97
97 52 30
210 141 6
87 192 50
88 256 13
94 8 69
19 206 74
59 295 60
247 25 84
51 231 60
38 276 74
287 116 82
200 211 42
105 92 73
240 246 59
258 219 25
265 297 22
