100 4950
38 81 73
81 51 27
50 46 78
86 87 17
72 8 53
1 83 39
3 62 89
3 58 57
80 89 51
41 74 95
9 46 55
61 99 91
52 54 53
40 60 81
98 37 89
67 14 16
57 92 30
52 7 45
72 66 74
72 24 92
0 60 8
70 47 62
33 81 22
2 38 63
26 10 87
19 71 28
26 5 13
82 77 23
4 70 20
93 72 10
4 21 84
19 2 50
34 41 98
53 86 70
15 93 21
87 90 92
77 3 83
91 43 52
44 25 58
49 44 60
77 90 90
47 11 21
19 98 12
11 27 15
40 76 82
37 53 25
78 31 21
26 98 82
37 61 9
12 54 12
69 78 36
61 89 44
5 73 7
88 0 5
69 89 67
72 26 10
73 57 22
85 61 56
91 2 56
66 53 42
31 50 55
73 38 83
35 48 39
64 86 52
26 77 78
16 34 50
67 55 40
45 38 90
63 15 3
97 50 4
35 67 90
38 86 19
21 40 40
55 8 26
4 76 34
44 21 24
85 72 67
67 2 55
15 75 95
65 31 53
88 16 25
88 23 97
23 83 27
19 65 4
13 71 34
99 20 4
28 15 91
36 75 1
4 50 84
30 63 86
10 34 3
65 99 74
99 68 30
37 43 30
3 36 8
23 29 57
25 94 57
21 28 21
51 83 53
60 86 41
67 24 59
0 35 88
90 39 67
74 82 66
6 64 73
62 66 39
75 24 20
78 38 91
85 97 59
96 30 45
66 60 83
8 98 32
66 2 43
94 96 6
25 48 6
21 14 51
0 18 86
48 15 68
62 60 81
5 54 29
10 85 48
49 62 96
6 35 10
56 29 11
97 26 29
25 5 71
83 25 37
58 89 89
5 95 25
66 4 6
37 89 46
25 0 34
88 67 22
19 5 86
71 60 92
92 97 82
70 78 98
25 6 80
13 53 9
98 25 69
23 58 41
68 55 59
65 3 10
77 80 16
8 25 4
61 58 31
60 73 22
27 30 34
33 59 87
15 4 50
39 73 81
36 71 89
93 38 93
6 48 65
81 72 58
52 58 39
40 98 89
78 17 40
16 58 44
72 74 75
0 52 54
55 70 25
90 72 29
97 35 94
17 29 70
60 27 66
49 71 95
30 7 13
34 31 39
64 76 85
45 25 20
38 3 33
49 21 15
71 33 94
95 25 3
84 16 49
69 61 75
88 52 78
87 24 85
72 9 90
3 45 71
18 6 18
74 63 69
22 92 36
76 25 78
89 73 15
34 48 7
65 27 21
96 4 25
32 61 58
46 89 83
23 85 90
61 83 62
33 31 66
63 40 34
44 64 86
95 63 89
56 89 89
16 85 53
6 36 38
81 92 90
66 15 53
8 32 7
38 19 77
36 53 21
14 89 55
57 30 3
86 3 76
93 91 78
75 9 67
81 28 63
78 98 96
26 14 14
4 28 18
70 62 98
29 32 63
81 46 91
79 44 7
42 77 5
92 79 32
24 80 98
8 46 1
34 55 52
13 28 77
44 92 13
46 93 31
5 51 93
93 85 100
95 6 67
41 10 40
69 24 100
22 21 48
4 7 85
70 31 9
99 15 95
98 33 33
97 0 100
82 18 11
76 39 86
59 90 29
42 70 51
5 30 25
27 33 15
51 9 54
38 48 17
59 48 31
70 79 50
38 49 94
94 99 80
72 51 24
97 64 93
44 68 76
18 52 82
72 43 47
75 30 52
19 52 40
66 48 8
52 93 16
67 30 47
80 20 68
33 78 19
48 54 94
56 23 97
37 6 62
82 66 20
0 67 26
77 40 79
50 0 87
64 57 73
53 90 86
3 81 61
69 20 73
31 42 74
68 77 98
76 79 2
69 22 66
41 43 38
52 36 19
53 79 53
3 50 37
28 84 33
86 41 1
3 73 98
2 30 78
61 72 48
29 4 42
64 48 75
22 29 79
10 50 45
59 43 50
33 17 80
95 52 80
75 51 7
68 42 45
49 5 97
1 26 9
12 47 3
52 63 71
58 7 71
39 33 33
94 42 47
6 46 62
81 7 86
99 35 46
7 75 44
45 66 77
29 60 71
75 19 70
88 47 69
97 28 29
79 37 1
32 16 92
49 72 34
0 29 65
90 15 93
33 54 29
23 72 99
45 84 14
62 35 91
75 20 45
24 63 71
71 8 20
99 41 15
97 39 51
10 29 6
38 18 46
84 89 54
4 40 48
77 23 63
35 95 6
44 3 77
50 93 47
48 78 88
53 34 28
90 76 68
61 64 63
68 10 12
15 58 42
64 40 42
36 48 29
54 69 40
64 75 86
75 49 54
11 20 51
40 74 20
31 91 56
76 98 46
5 96 6
54 8 26
82 15 94
28 61 28
48 85 29
52 5 86
20 41 39
81 73 4
9 95 46
24 29 47
60 21 90
57 93 31
40 49 92
61 92 64
52 50 63
85 83 74
31 95 95
72 52 89
11 98 16
34 93 73
42 28 10
80 61 84
68 56 13
96 11 26
5 24 69
61 77 72
35 63 57
31 37 50
66 57 6
10 20 68
82 1 66
88 87 68
96 9 78
91 89 97
96 99 69
63 86 17
56 21 19
24 81 61
1 65 53
67 51 11
46 36 40
66 41 70
65 17 3
40 81 15
92 21 6
0 54 12
39 61 49
23 27 42
66 0 72
51 84 27
56 31 11
53 61 39
1 84 67
42 29 12
87 41 34
58 30 26
63 81 10
0 57 63
60 14 44
15 7 42
77 30 41
60 79 45
12 31 97
74 44 63
43 62 9
35 22 40
80 27 10
36 91 24
53 82 39
46 80 18
79 31 68
97 84 16
49 77 15
21 95 15
11 8 41
32 36 57
97 34 68
62 36 45
29 73 73
49 52 93
89 57 19
19 54 53
87 69 41
83 98 14
55 74 93
13 59 4
38 20 78
3 53 83
56 94 92
74 14 47
19 36 66
84 44 92
20 15 68
1 8 93
35 64 88
92 40 95
66 31 93
94 28 14
78 16 87
22 20 98
74 73 15
42 75 33
9 14 1
58 94 66
48 21 91
62 86 17
36 94 26
91 54 90
23 2 8
3 22 69
79 17 74
16 45 75
57 72 2
44 62 24
14 40 90
75 62 36
68 21 87
94 78 11
95 23 26
97 96 56
38 83 52
50 43 20
83 39 4
3 48 76
17 45 72
72 35 7
47 21 42
50 74 9
86 91 64
40 43 70
15 61 67
86 85 3
45 61 40
47 77 49
23 15 92
92 87 37
46 18 72
30 9 3
48 10 34
80 38 75
90 98 70
41 31 14
56 39 28
79 74 60
25 26 48
68 45 64
17 99 92
3 90 75
62 63 82
61 27 98
43 53 76
1 94 75
11 41 36
25 79 99
1 16 78
4 26 4
83 76 1
91 20 19
62 46 50
12 72 24
45 99 19
13 48 47
0 76 30
16 77 97
91 45 71
51 31 46
80 28 6
86 25 8
12 44 73
36 12 2
32 3 99
47 41 34
89 52 65
59 3 96
56 84 25
45 22 11
96 61 5
36 38 47
35 86 88
32 86 96
79 43 32
3 74 14
79 68 34
69 11 38
61 95 77
37 90 84
56 71 82
80 5 25
42 74 37
32 88 84
60 97 59
11 99 59
45 34 14
92 95 53
93 53 87
26 51 32
51 19 98
31 53 64
27 38 61
12 45 77
28 46 50
70 74 88
45 90 99
9 39 23
67 53 59
43 33 6
14 27 99
89 96 74
61 59 60
18 56 16
55 85 84
5 74 24
0 81 43
90 64 59
1 54 3
4 61 88
16 66 27
27 37 56
59 38 63
61 94 76
15 42 55
1 98 83
53 62 59
66 85 33
16 49 6
60 89 79
17 71 66
86 72 17
78 10 19
63 80 84
68 92 25
36 73 22
67 28 48
40 54 84
56 16 1
96 8 68
79 75 26
35 76 35
32 13 17
93 69 86
58 77 53
91 13 10
38 30 33
55 7 68
88 4 37
24 37 54
68 69 57
35 61 61
80 7 17
18 84 20
6 77 9
43 10 71
88 30 65
90 18 41
51 65 97
77 32 100
65 12 16
72 25 66
80 95 52
77 88 84
4 81 83
31 87 71
50 77 72
47 84 2
20 84 15
52 13 73
98 96 60
68 46 89
40 46 74
18 66 95
91 71 30
7 27 40
53 35 85
56 97 2
57 58 31
51 13 45
35 13 62
11 29 53
35 89 53
74 49 93
33 30 25
10 93 65
51 98 49
47 80 8
81 93 32
86 92 72
13 36 2
45 23 6
1 29 20
1 97 73
31 57 3
41 23 50
65 64 90
19 61 66
24 62 95
95 62 49
6 87 38
99 85 62
69 55 22
18 42 21
42 16 78
64 94 39
10 21 9
6 1 45
26 41 61
12 92 40
84 74 34
47 36 95
78 34 33
8 89 16
77 46 93
38 42 6
74 24 13
78 59 39
67 37 25
92 17 22
60 91 92
89 62 19
79 81 9
3 84 97
30 72 2
40 62 18
29 82 28
64 11 61
2 35 93
99 18 66
23 87 57
35 45 4
65 77 85
3 35 52
56 59 30
60 92 7
63 3 88
27 73 17
28 27 19
66 42 51
27 91 33
82 51 77
88 66 81
64 59 36
10 7 21
91 79 71
42 32 84
10 40 31
87 91 1
16 80 59
5 93 3
9 99 38
26 86 81
74 28 48
87 35 89
38 31 41
94 7 13
58 20 96
6 59 91
69 88 58
17 85 94
39 60 26
25 28 93
16 73 24
74 64 47
58 25 2
51 16 14
46 74 70
92 38 56
54 28 39
0 47 58
76 12 40
40 99 90
80 88 42
23 84 69
31 84 71
11 78 78
94 43 60
16 19 44
12 40 24
4 89 97
26 65 54
40 89 92
36 1 92
32 27 10
37 19 99
29 37 52
50 32 10
78 45 9
8 56 94
11 10 81
63 61 13
31 28 30
16 40 78
17 97 54
49 68 4
30 91 92
26 89 31
94 71 21
86 16 53
53 19 47
35 19 1
3 88 12
28 14 95
39 22 91
12 55 12
47 19 90
46 84 71
91 12 25
54 7 42
68 37 30
41 52 60
27 84 27
48 75 40
73 82 99
78 23 62
15 78 65
0 22 87
5 50 99
2 20 41
96 74 36
14 30 87
37 45 66
53 45 40
98 75 62
14 77 82
54 45 81
6 45 31
23 50 28
56 9 37
42 78 9
81 55 62
86 49 96
48 49 12
37 4 88
76 1 24
65 88 39
37 36 88
1 7 51
58 44 55
98 42 60
79 33 99
65 11 60
4 49 97
59 45 52
57 25 37
64 15 51
24 71 100
72 14 2
11 84 75
57 70 43
95 73 70
81 88 68
94 65 42
91 70 61
10 79 52
86 59 22
6 19 96
5 72 58
3 66 23
98 97 59
29 97 39
32 91 26
7 31 81
34 82 72
20 32 21
7 20 23
55 42 89
33 3 31
66 6 46
70 13 12
69 50 63
9 84 18
6 26 16
45 29 6
96 51 43
54 47 96
34 2 50
93 74 90
59 36 22
58 64 86
53 14 54
67 81 37
25 2 3
52 38 57
84 98 2
34 37 97
31 60 72
62 72 56
56 69 46
43 93 94
21 84 9
52 82 49
98 86 47
11 86 84
43 81 78
53 69 69
62 9 48
34 30 49
53 80 27
32 33 61
33 83 99
88 9 11
65 98 59
49 51 81
56 74 73
7 5 76
49 10 42
96 65 20
33 73 47
28 57 44
32 40 78
1 13 82
74 57 3
70 95 74
87 52 16
34 15 89
36 20 94
28 78 62
43 29 42
90 82 41
9 35 82
81 6 21
58 14 35
99 74 4
15 84 70
18 39 14
39 37 62
83 41 81
24 40 7
80 8 44
84 6 65
67 45 54
13 92 63
42 97 82
62 81 40
79 48 85
17 27 55
28 20 41
52 34 85
60 34 87
29 36 73
83 26 93
76 91 59
98 38 31
8 51 65
12 74 53
44 2 5
12 51 14
42 59 17
83 19 33
73 41 50
83 20 82
42 39 40
80 33 27
62 97 84
74 77 71
23 79 56
86 47 99
81 99 36
87 2 98
38 87 52
84 22 43
74 19 79
60 53 30
63 43 44
7 34 30
95 64 71
80 78 8
22 54 21
16 29 41
95 59 45
80 50 24
47 2 76
20 82 53
96 38 50
30 70 100
81 75 52
20 25 26
68 51 76
26 33 8
16 79 18
96 63 96
49 97 72
0 17 49
77 86 47
34 20 38
51 15 65
58 60 23
87 56 38
55 97 45
1 60 57
87 48 17
99 82 37
95 83 91
54 39 87
84 0 88
37 84 74
73 80 10
17 20 23
21 67 14
28 58 31
22 15 95
49 94 99
45 60 58
2 26 76
3 10 12
79 30 46
29 41 55
42 61 36
50 94 97
70 8 88
5 22 81
55 36 58
69 15 79
42 20 54
35 88 7
57 88 76
71 79 42
70 58 26
96 72 14
15 97 40
45 1 45
98 87 48
23 36 49
24 43 1
3 92 74
69 70 76
98 6 49
28 26 14
48 88 55
1 24 55
26 74 13
74 4 16
53 58 70
66 38 59
88 86 24
4 86 8
2 60 21
71 61 45
25 87 20
5 40 6
15 10 65
23 13 77
43 84 90
11 51 42
86 57 35
83 91 17
73 31 78
66 5 57
13 96 97
29 21 80
59 74 75
54 78 75
30 90 25
37 72 80
91 9 29
17 93 22
59 9 81
6 86 25
85 20 36
64 91 91
14 34 52
63 10 7
95 68 93
49 25 83
97 4 76
79 58 29
19 27 15
94 53 34
96 48 25
11 62 73
77 97 94
83 92 2
39 29 84
63 7 33
12 95 76
59 91 29
94 82 37
86 28 61
83 57 59
51 61 82
58 84 47
84 30 30
6 39 78
39 77 6
95 69 98
59 83 21
66 59 78
9 37 1
84 79 1
88 62 46
83 35 24
94 35 73
94 75 35
91 58 57
72 13 95
57 7 73
10 9 7
17 47 92
70 54 60
95 24 47
16 26 49
72 46 11
50 82 9
10 31 3
88 8 88
70 35 82
16 31 88
62 21 97
92 96 43
38 11 75
80 31 14
57 96 80
64 30 24
32 1 59
65 69 43
85 77 17
27 15 81
67 4 60
32 70 12
33 56 58
1 93 87
69 21 2
92 18 74
46 20 1
47 32 48
82 21 59
14 32 50
66 77 21
92 23 41
92 70 25
39 26 33
92 8 67
15 87 29
64 7 39
7 56 72
53 55 78
76 89 66
5 0 35
9 69 73
7 62 25
33 90 67
24 15 51
74 20 3
76 88 95
40 55 97
34 96 47
32 45 6
2 39 26
22 47 6
39 47 73
68 24 37
70 12 51
78 99 64
83 16 83
87 22 58
42 57 61
29 47 51
44 82 19
60 64 56
39 94 19
15 92 45
57 14 54
2 83 18
81 96 82
23 61 73
40 42 21
73 30 40
53 8 26
84 85 63
93 18 5
73 94 89
52 69 14
37 87 34
15 71 19
3 19 76
15 91 7
20 9 71
8 77 19
95 4 83
65 34 78
31 71 89
91 19 94
25 36 80
2 6 21
63 93 83
80 72 16
64 72 95
43 26 53
70 65 9
56 30 66
2 13 44
81 82 78
74 78 69
54 82 89
12 84 38
59 71 47
13 69 48
50 66 56
40 48 70
39 85 22
14 18 28
9 29 64
67 97 99
84 25 79
63 32 91
51 63 56
50 67 66
75 11 76
11 67 66
86 1 80
22 81 68
36 74 56
63 39 66
70 38 26
66 54 71
38 43 43
99 27 82
79 19 31
7 82 35
22 25 99
5 15 87
52 15 87
52 56 23
33 91 99
0 62 98
40 28 1
47 33 57
65 21 72
63 75 88
68 84 91
55 44 60
71 11 20
76 45 84
95 47 70
23 6 10
39 1 97
59 87 29
67 15 74
50 11 74
33 41 42
27 16 10
7 67 50
35 34 65
61 36 76
27 46 73
50 17 48
99 53 34
90 44 18
16 71 36
76 29 80
65 97 3
0 37 15
57 18 41
87 72 32
28 79 34
66 81 85
29 63 67
21 0 69
2 68 19
99 98 40
68 14 73
51 44 67
66 28 32
89 81 62
29 78 53
83 75 58
44 71 21
73 22 19
80 76 3
67 63 24
7 21 96
69 26 81
51 56 32
84 54 24
50 96 32
80 55 91
83 77 34
35 65 73
51 94 57
52 57 52
73 59 96
14 45 59
95 57 83
15 94 39
46 99 96
83 94 33
17 67 35
98 95 33
88 72 26
40 87 20
69 39 76
14 75 12
34 25 36
78 52 63
83 60 10
63 0 76
80 85 4
30 82 19
52 6 55
75 69 7
2 46 95
78 65 55
89 48 49
95 67 41
8 48 61
90 42 30
80 44 3
73 46 49
92 78 54
17 36 4
47 83 35
2 56 81
53 41 23
41 28 9
23 26 58
62 26 4
94 30 63
68 19 28
47 30 60
32 67 16
4 65 89
85 12 71
95 30 1
2 95 67
66 89 28
47 38 97
57 12 62
91 62 20
39 71 24
23 86 90
72 21 6
2 8 83
77 70 64
64 45 50
54 21 38
39 93 77
44 37 46
91 26 86
66 46 73
89 25 43
33 37 74
44 19 55
83 62 81
25 96 81
72 27 46
75 89 88
72 83 87
33 42 2
78 49 2
55 92 4
60 81 82
62 77 91
46 30 24
12 20 36
54 77 97
30 50 39
47 26 10
68 26 8
19 25 87
26 34 12
97 74 38
96 78 68
80 34 52
27 54 30
36 42 45
57 47 84
35 16 24
31 72 46
61 79 47
42 43 60
61 56 35
91 98 84
76 9 59
66 26 57
49 69 14
90 28 49
26 21 5
79 1 3
39 91 73
23 32 3
39 45 67
77 72 40
32 54 22
33 2 52
85 41 95
44 23 17
4 25 90
82 83 47
66 27 22
81 95 55
28 56 14
50 54 67
48 20 94
56 67 56
57 69 30
90 88 9
72 73 63
66 40 69
44 54 8
27 47 90
6 92 67
79 26 70
71 92 62
95 13 44
70 52 14
62 32 40
48 94 31
60 9 34
10 82 96
24 11 17
56 62 56
53 26 63
29 98 80
53 28 31
42 72 74
74 1 72
11 2 41
55 73 4
25 7 39
75 92 1
97 86 38
48 18 80
18 36 60
11 36 18
73 26 6
7 45 95
85 30 97
12 62 20
19 10 7
95 84 33
2 50 53
7 76 7
99 92 15
51 54 82
23 67 91
12 64 24
65 95 33
54 2 46
82 43 19
48 55 90
84 36 19
47 35 38
11 93 83
78 73 48
94 69 91
10 90 12
60 41 99
71 64 30
45 10 16
85 35 90
12 43 69
25 39 31
35 71 73
94 88 65
61 34 3
31 81 29
61 26 71
17 81 22
98 66 95
85 98 93
63 25 34
52 44 40
69 3 78
97 6 61
33 35 99
86 68 49
88 95 68
28 93 66
90 1 41
19 55 89
22 71 72
29 20 74
30 10 27
64 77 50
16 30 93
68 31 88
21 27 13
5 20 9
6 60 44
82 3 60
89 24 88
61 74 52
10 38 1
11 95 4
9 61 59
33 15 97
0 77 36
52 59 60
27 10 67
49 80 76
59 93 11
0 10 43
87 14 2
99 93 12
20 24 31
95 0 25
0 96 13
49 42 25
54 87 41
43 7 65
59 58 53
38 68 83
46 31 50
50 24 98
21 97 64
62 45 91
41 44 4
39 24 87
12 6 98
53 7 36
98 17 43
91 99 16
74 67 22
59 17 8
89 74 53
73 44 63
74 69 68
48 65 88
36 72 92
47 24 7
65 22 47
97 23 16
79 51 98
8 91 46
67 65 80
84 59 34
25 97 80
96 90 13
71 28 60
64 4 48
92 51 66
41 80 100
91 28 94
25 1 99
26 84 23
36 95 84
79 97 83
93 64 71
38 63 16
56 85 27
92 67 70
93 3 37
55 10 44
32 58 85
1 11 34
8 34 46
68 0 1
52 3 96
23 42 48
27 55 14
77 2 30
21 3 48
17 57 99
19 1 30
10 42 55
6 55 92
4 2 25
1 30 94
12 14 47
96 79 47
25 41 56
49 22 29
53 85 74
12 58 27
89 82 80
41 89 34
27 86 91
37 52 62
16 93 3
9 53 64
88 42 69
55 60 31
64 87 4
90 23 90
75 61 30
79 77 70
58 93 68
99 36 53
83 3 2
73 91 80
75 67 92
88 91 49
11 23 97
50 95 29
8 39 100
37 80 70
90 91 26
77 60 96
94 74 41
39 41 12
10 8 16
86 46 64
81 70 56
82 27 57
58 22 16
29 6 33
42 56 3
22 77 7
2 98 28
78 6 15
94 62 84
9 55 76
54 67 9
19 8 37
7 88 14
69 35 9
55 25 94
92 36 58
38 16 63
10 75 26
3 72 36
59 26 55
32 15 57
19 60 89
13 74 20
45 74 51
54 89 23
73 11 73
30 39 6
77 89 23
65 89 27
46 71 66
52 12 77
21 93 53
10 13 5
21 50 62
65 42 46
5 11 1
25 62 94
86 96 86
28 19 89
6 85 95
11 39 93
76 77 54
8 45 4
97 24 47
44 63 75
58 11 20
35 14 54
41 63 66
76 2 29
25 10 18
53 57 60
57 23 50
11 57 38
2 24 54
88 96 96
25 56 29
16 98 29
80 14 41
17 48 97
87 50 54
82 41 4
96 37 95
63 12 64
17 2 100
46 14 90
14 85 41
96 84 80
54 10 24
43 78 53
67 20 90
78 7 59
91 97 82
8 69 9
75 84 38
73 96 11
81 14 36
62 23 34
33 69 46
36 28 57
94 63 22
28 5 46
75 58 3
23 63 21
87 34 85
60 7 77
7 14 61
54 60 61
84 82 33
50 42 80
50 22 34
20 89 69
91 57 51
55 16 24
73 45 32
56 96 30
31 90 45
71 72 46
38 51 15
76 27 20
79 87 25
57 39 6
92 11 1
18 60 98
90 26 10
43 15 99
3 41 27
95 34 70
99 77 4
31 61 3
95 82 22
99 54 12
44 91 63
16 94 51
69 86 41
91 21 71
25 91 85
9 65 34
48 39 73
11 17 64
96 10 93
53 30 75
37 28 51
51 2 52
84 81 77
44 16 28
95 26 13
12 87 23
70 49 6
78 86 27
59 22 13
34 44 62
36 76 46
12 9 36
12 32 45
81 78 20
60 11 1
15 18 79
49 34 57
70 26 23
61 18 18
44 39 43
33 29 33
61 1 75
30 22 9
64 29 90
79 65 17
67 82 73
36 16 30
4 79 90
43 88 19
17 7 56
90 48 60
15 70 48
46 57 8
8 49 40
49 99 89
34 91 84
3 99 34
15 79 18
10 84 1
98 44 36
74 90 49
40 39 91
75 27 29
19 81 59
25 38 77
23 30 69
45 11 75
12 83 56
69 14 88
80 68 3
31 5 21
15 31 70
83 89 12
57 34 79
88 1 79
0 89 47
92 35 86
77 51 46
55 41 47
49 15 29
13 55 1
0 73 74
28 11 39
67 33 13
67 26 88
46 38 37
31 14 21
57 59 39
4 94 59
40 0 69
60 16 65
29 14 52
18 47 100
24 17 19
0 69 37
84 70 56
3 13 64
21 13 33
57 5 69
24 48 39
58 66 46
90 97 92
22 6 49
10 47 62
7 61 66
50 83 73
99 26 96
20 26 28
87 75 96
66 55 69
64 53 47
17 21 46
12 67 17
68 65 70
14 82 43
57 67 39
85 5 72
8 0 58
37 41 98
0 19 45
97 80 45
28 73 53
93 12 74
54 62 25
53 92 36
86 94 92
54 73 65
45 79 51
13 42 16
21 43 6
17 91 99
65 32 35
31 49 4
2 62 34
77 48 7
68 75 16
31 27 44
84 64 20
70 73 90
16 3 91
76 49 66
3 18 16
63 28 80
13 33 13
23 55 5
30 8 72
47 71 84
96 23 1
2 45 34
44 8 39
64 3 29
7 46 4
37 82 63
68 94 60
15 54 41
65 87 63
62 39 87
28 30 77
99 43 41
33 45 70
73 62 38
71 41 20
27 12 38
64 99 3
32 7 76
13 6 13
75 5 75
83 86 84
79 88 21
50 89 57
82 22 27
68 20 26
74 54 19
71 93 12
50 71 59
22 86 27
25 37 97
99 52 40
65 75 33
37 78 87
70 0 74
68 35 48
49 50 30
29 48 64
82 8 25
15 39 63
5 47 89
29 68 59
70 83 50
60 13 37
85 38 79
52 39 50
47 4 9
18 43 32
83 43 46
81 53 100
52 28 46
55 33 3
73 23 75
45 57 91
93 49 59
0 12 42
74 10 77
77 41 12
61 12 97
9 13 42
87 58 3
84 35 45
10 33 29
80 32 37
13 67 91
69 6 14
51 25 21
4 62 21
36 49 15
54 68 65
30 69 17
52 21 9
31 36 100
28 69 59
14 59 62
65 56 86
17 16 64
99 38 70
81 45 48
60 70 47
38 97 27
12 99 58
74 16 50
91 29 91
65 63 26
46 13 36
1 43 17
39 88 38
32 39 5
40 25 32
54 14 52
35 59 96
45 55 51
80 0 81
93 97 70
24 78 28
83 34 83
68 8 97
98 94 38
14 79 40
60 80 26
77 93 30
19 42 3
81 9 57
57 2 77
14 84 22
87 33 47
18 30 20
82 5 93
53 21 76
90 12 37
93 73 76
54 53 17
34 50 72
40 97 66
71 26 91
79 72 88
34 77 90
58 10 37
83 11 73
7 49 13
35 26 22
65 39 91
83 28 35
77 15 61
71 3 17
4 39 96
48 72 40
48 95 43
3 85 88
56 93 8
38 75 53
40 13 81
80 70 69
36 10 34
75 25 54
63 68 43
18 87 99
50 27 41
1 2 43
14 97 67
55 31 35
42 64 29
87 9 42
94 41 4
83 5 91
1 10 24
19 32 33
70 61 98
1 77 42
78 50 17
9 94 63
90 8 99
46 39 1
51 18 63
2 63 78
23 10 31
41 48 12
81 86 22
52 67 48
16 64 1
64 89 55
53 39 10
35 44 93
46 48 75
38 62 62
52 30 75
17 83 70
81 16 63
81 42 88
13 68 50
93 54 58
47 61 95
10 52 5
59 21 6
97 89 22
11 82 36
72 38 28
78 26 80
8 75 42
3 17 79
78 12 29
81 76 75
21 77 57
69 84 32
50 38 13
58 73 16
57 98 62
27 59 34
57 55 92
70 75 4
74 21 21
31 85 75
52 11 58
21 19 57
64 25 86
71 45 98
26 44 52
75 21 70
74 25 49
55 28 76
66 75 28
85 51 1
60 26 69
72 7 39
2 5 74
22 90 25
11 26 54
99 79 92
2 41 16
73 20 83
22 37 51
19 50 6
15 1 10
86 43 89
31 25 67
67 6 38
90 19 82
98 12 77
32 34 28
61 17 16
22 7 68
68 47 73
93 24 29
33 82 96
72 97 63
6 51 65
58 46 69
17 66 48
43 0 32
1 55 10
62 37 2
20 87 20
35 31 41
17 76 79
39 70 27
85 2 71
23 4 85
13 30 23
25 99 71
52 46 79
1 12 75
13 86 71
17 6 36
23 0 1
53 11 18
13 45 4
34 38 71
70 7 66
95 44 30
72 94 74
81 37 94
0 46 23
9 52 93
59 94 73
62 85 9
83 40 92
61 0 94
19 43 86
56 54 80
50 39 20
22 83 74
80 35 61
82 96 84
80 66 55
60 4 55
99 89 93
59 99 10
38 22 1
89 49 90
72 54 97
98 70 27
58 63 48
44 22 28
74 31 17
63 1 88
65 46 31
79 13 95
59 69 83
47 56 59
82 47 34
48 2 54
78 44 69
38 84 99
1 27 83
63 27 16
9 1 37
8 24 46
22 24 58
74 65 19
21 73 89
87 89 66
21 11 45
7 90 24
23 54 18
55 63 8
4 38 16
14 71 79
88 19 98
83 84 85
14 98 93
98 23 25
96 17 56
22 17 37
35 39 44
65 72 73
70 16 82
62 71 15
60 32 69
98 15 34
93 83 26
44 24 57
42 4 43
95 16 59
87 95 48
49 55 23
97 88 1
69 85 10
69 7 1
44 7 46
60 52 76
8 13 78
65 40 100
79 11 94
41 90 21
97 53 75
61 82 40
49 56 50
18 2 84
90 84 7
42 84 74
2 40 20
37 88 9
15 25 79
14 19 7
24 96 40
93 2 11
49 47 95
9 16 50
22 99 70
37 38 74
34 12 25
83 15 51
44 5 51
84 41 18
45 43 17
2 72 23
72 70 24
43 13 100
81 11 87
37 55 68
67 27 52
54 46 39
37 48 26
40 23 23
33 58 65
2 12 41
20 31 82
28 76 96
56 13 86
38 26 82
51 62 41
58 54 50
97 66 54
49 30 25
40 96 63
84 5 76
49 83 20
43 20 97
27 43 45
35 8 44
84 32 37
70 76 47
55 4 3
59 70 62
10 32 30
6 8 67
62 80 61
95 33 36
92 46 26
34 69 48
90 93 7
74 48 6
17 82 22
22 40 6
62 55 74
47 98 39
23 12 23
79 36 30
72 41 50
7 84 93
8 84 41
5 79 58
49 45 72
48 69 5
18 12 79
60 8 66
77 84 40
45 93 70
41 88 15
58 41 58
15 53 14
68 71 32
30 87 84
56 5 75
28 88 96
24 35 36
43 73 13
41 12 66
11 18 4
34 3 54
45 36 43
17 19 11
62 74 1
85 71 68
89 55 65
36 65 28
21 94 84
43 67 7
79 93 72
56 77 25
41 97 39
95 54 10
38 14 39
67 79 16
90 61 61
67 44 82
2 74 96
9 89 52
50 60 74
20 0 23
2 73 42
47 91 66
4 56 20
42 6 92
19 23 29
53 40 81
14 49 81
12 59 67
43 66 65
87 53 94
80 9 17
4 27 44
91 81 56
27 3 65
6 88 71
41 92 50
61 10 100
96 29 76
39 92 97
22 11 70
50 37 17
91 3 16
95 39 45
92 48 93
71 98 60
92 0 94
36 21 29
19 76 15
98 53 75
36 22 50
14 90 59
3 80 49
48 28 31
75 13 88
99 97 80
21 34 28
74 38 11
5 62 96
42 22 45
73 98 95
16 62 19
87 99 56
21 15 11
24 65 28
25 30 42
72 10 92
96 19 65
34 39 56
98 39 34
55 18 18
8 21 30
20 51 69
48 61 90
54 31 21
64 62 63
92 94 74
11 77 60
79 85 43
4 43 96
48 99 80
85 43 20
92 62 10
90 4 47
80 29 38
67 34 61
24 14 9
16 82 35
75 32 1
54 97 100
96 1 41
92 77 15
53 56 22
66 21 43
6 34 64
19 22 71
49 66 77
16 48 69
2 61 98
56 22 52
96 27 55
70 51 3
10 62 76
62 17 18
58 47 60
27 24 3
44 85 58
47 66 66
66 84 51
19 62 95
2 94 15
19 18 23
58 36 36
73 75 62
49 28 45
82 97 20
19 67 95
5 53 29
92 73 19
16 25 69
13 89 2
20 77 24
29 85 95
10 95 50
77 98 87
14 17 51
36 90 4
40 44 75
93 65 13
76 6 85
89 98 91
18 64 25
49 13 10
36 14 47
4 84 84
59 67 78
94 24 28
28 60 84
